Stage Name,Day,Artist(s),Start Time,End Time
"San Remo",FRIDAY,"DAPHNI",01:00,03:00
"San Remo",FRIDAY,"SOFIA KOURTESIS (DJ)",23:30,01:00
"San Remo",FRIDAY,"THEO KOTTIS",22:00,23:30
"San Remo",FRIDAY,"ROSS FROM FRIENDS PRESENTS ‘BUBBLE LOVE’",20:30,22:00
"San Remo",FRIDAY,"SWOOSE",19:00,20:30
"San Remo",FRIDAY,"JAYDA G",17:30,19:00
"San Remo",FRIDAY,"HEELS & SOULS",16:00,17:30
"San Remo",FRIDAY,"RETRO CASSETTA",14:30,16:00
"San Remo",FRIDAY,"ELLA KNIGHT",13:00,14:30
"San Remo",FRIDAY,"DEPTFORD NORTHERN SOUL CLUB",11:30,13:00
"San Remo",FRIDAY,"EMMA-JEAN THACKRAY (DJ SET)",10:00,11:30
"San Remo",SATURDAY,"YOUNG MARCO",01:00,03:00
"San Remo",SATURDAY,"MOXIE",23:30,01:00
"San Remo",SATURDAY,"LEON VYNEHALL",22:00,23:30
"San Remo",SATURDAY,"TARZSA",20:30,22:00
"San Remo",SATURDAY,"ALEXANDER NUT",19:00,20:30
"San Remo",SATURDAY,"DAR DISKU",17:30,19:00
"San Remo",SATURDAY,"MADDY MAIA + TOTTIE",16:00,17:30
"San Remo",SATURDAY,"MACCA",14:30,16:00
"San Remo",SATURDAY,"SOPHIE MCALISTER",13:00,14:30
"San Remo",SATURDAY,"AMATEURISM",11:30,13:00
"San Remo",SATURDAY,"PRAH RECORDINGS",10:00,11:30
"San Remo",SUNDAY,"SHANTI CELESTE B2B PEACH",00:30,02:30
"San Remo",SUNDAY,"AXEL BOMAN",23:00,00:30
"San Remo",SUNDAY,"DJ TENNIS",21:30,23:00
"San Remo",SUNDAY,"CONFIDENCE MAN (DJ)",20:00,21:30
"San Remo",SUNDAY,"EROL ALKAN B2B PALMS TRAX",18:00,20:00
"San Remo",SUNDAY,"KIM ANN FOXMAN",16:30,18:00
"San Remo",SUNDAY,"SCARLETT O'MALLEY",15:00,16:30
"San Remo",SUNDAY,"CAMILO MIRANDA",13:30,15:00
"San Remo",SUNDAY,"RAW SILK",12:00,13:30
"San Remo",SUNDAY,"FREDERIKA",10:00,12:00
"Strummerville",THURSDAY,"JOEI SUPERNOVA",01:00,03:00
"Strummerville",THURSDAY,"SLICKNBOBBY",00:00,00:50
"Strummerville",THURSDAY,"FAT DOG",23:00,23:40
"Strummerville",THURSDAY,"SLEAZE",22:00,22:40
"Strummerville",THURSDAY,"CHIMER",21:00,21:40
"Strummerville",THURSDAY,"IMPERIAL WAX",20:00,20:40
"Strummerville",THURSDAY,"ÁINE DEANE",18:00,18:40
"Strummerville",THURSDAY,"TOM BRIGHT",17:10,17:50
"Strummerville",THURSDAY,"FRANK TURNER",16:00,17:00
"Strummerville",THURSDAY,"GUISE",15:00,15:30
"Strummerville",THURSDAY,"CALUM BOWIE",14:00,14:40
"Strummerville",THURSDAY,"ROSIE ALDRIDGE",13:00,13:40
"Strummerville",THURSDAY,"DENNIS JUST DENNIS",12:00,12:30
"Strummerville",FRIDAY,"WILL SKILLZ",01:30,03:00
"Strummerville",FRIDAY,"MARK SINCLAIR",00:00,01:20
"Strummerville",FRIDAY,"SABIYHA",22:00,22:40
"Strummerville",FRIDAY,"MR KEY",21:00,21:40
"Strummerville",FRIDAY,"GIYA",20:00,20:40
"Strummerville",FRIDAY,"THE ROYSTON CLUB",19:00,19:40
"Strummerville",FRIDAY,"US",18:00,18:40
"Strummerville",FRIDAY,"THE JONNY HALIFAX INVOCATION",17:00,17:40
"Strummerville",FRIDAY,"THE PAGE OF CUPS",15:40,16:15
"Strummerville",FRIDAY,"PALEBLU",15:00,15:30
"Strummerville",FRIDAY,"ROMPAS REGGAE SHACK",12:00,15:00
"Strummerville",SATURDAY,"DAVE BEER HOUSE & ELECTRO SET",01:30,03:00
"Strummerville",SATURDAY,"ANDY CARROLL HOUSE & ELECTRO SET",00:00,07:12
"Strummerville",SATURDAY,"UNCLE BRIAN'S ABATTOIR",23:00,23:40
"Strummerville",SATURDAY,"LAMBRINI GIRLS",22:00,22:40
"Strummerville",SATURDAY,"FAT WHITE FAMILY (ACOUSTIC)",21:00,21:45
"Strummerville",SATURDAY,"SCARSDALE FATS",20:00,20:40
"Strummerville",SATURDAY,"JUST LIKE HONEY",19:00,19:40
"Strummerville",SATURDAY,"JEANIE CRYSTAL",18:00,18:40
"Strummerville",SATURDAY,"FIROUZEH",17:00,17:40
"Strummerville",SATURDAY,"SUPALUNG",16:00,16:40
"Strummerville",SATURDAY,"RAVE NEW WORLD: ACID HOUSE CABARET",14:30,15:15
"Strummerville",SATURDAY,"ANNA CAMPEAU DJ",12:00,14:00
"Strummerville",SATURDAY,"GED LEVER",11:00,12:00
"Strummerville",SUNDAY,"STRUMMERVILLE CLOSING PARTY FT  TALEGGIO NIGHTS, LORD GID",00:00,03:00
"Strummerville",SUNDAY,"BASTARD LOVE",22:00,00:00
"Strummerville",SUNDAY,"UNDERDOG PRESENTS: PETER XAN",21:00,21:30
"Strummerville",SUNDAY,"UNDERDOG PRESENTS: DREAM MCLEAN",20:30,21:00
"Strummerville",SUNDAY,"UNDERDOG PRESENTS: SE.V.EN",20:00,20:30
"Strummerville",SUNDAY,"BEL COBAIN",19:00,19:40
"Strummerville",SUNDAY,"MISS BEANS",18:00,18:45
"Strummerville",SUNDAY,"LIZZIE ESAU",17:00,17:40
"Strummerville",SUNDAY,"GREEN BEAT (DJ)",16:00,16:45
"Strummerville",SUNDAY,"CHARLES HENDY (MARY WALLOPERS)",15:00,16:00
"Strummerville",SUNDAY,"JOLI BLON CAJUN BAND",14:00,14:40
"Strummerville",SUNDAY,"BOB DOYLE",13:40,14:00
"Strummerville",SUNDAY,"PEPPERMINT.",13:20,13:40
"Strummerville",SUNDAY,"JACK CHARD",13:00,13:20
"Strummerville",SUNDAY,"GREG MAHON POETRY",12:00,12:20
"Strummerville",SUNDAY,"CUMBIA KID",10:30,12:00
"The Bandstand",THURSDAY,"A.K.D.",00:00,01:00
"The Bandstand",THURSDAY,"DIDDY SWEG",22:40,23:30
"The Bandstand",THURSDAY,"THE STARLINGS",21:20,22:10
"The Bandstand",THURSDAY,"BLACKBERRY WOOD",20:20,21:00
"The Bandstand",THURSDAY,"THE RUMBLE-O'S",19:20,20:00
"The Bandstand",THURSDAY,"SHOWHAWK DUO",18:20,19:00
"The Bandstand",THURSDAY,"SWINGLE TREE",17:20,18:00
"The Bandstand",THURSDAY,"SAM LEE",16:20,17:00
"The Bandstand",THURSDAY,"BETH PORTER",15:20,16:00
"The Bandstand",THURSDAY,"HODMADODDERY",14:00,15:00
"The Bandstand",FRIDAY,"FÜLÜ",00:00,01:00
"The Bandstand",FRIDAY,"RUMBA DE BODAS",22:30,23:30
"The Bandstand",FRIDAY,"KANGAROO MOON",21:00,22:00
"The Bandstand",FRIDAY,"MOHAWKESTRA",19:30,20:30
"The Bandstand",FRIDAY,"DEAD HORSE BAY",18:15,19:00
"The Bandstand",FRIDAY,"JOLI BLON",17:05,17:50
"The Bandstand",FRIDAY,"DAISY CHAPMAN",16:00,16:40
"The Bandstand",FRIDAY,"RED CAROUSEL",15:00,15:40
"The Bandstand",FRIDAY,"MACLEAN COLSTON & SAUL ROSE",14:00,14:40
"The Bandstand",FRIDAY,"MAL WEBB & KYLIE MORRIGAN",13:15,13:45
"The Bandstand",FRIDAY,"MISHRA",12:30,13:00
"The Bandstand",FRIDAY,"PASHA FINN & THE ELLIPSIS",11:45,12:15
"The Bandstand",SATURDAY,"HEADMIX",00:00,01:00
"The Bandstand",SATURDAY,"THE WORLD GOVERNMENT",22:30,23:30
"The Bandstand",SATURDAY,"THE BEATBOX COLLECTIVE",21:00,22:00
"The Bandstand",SATURDAY,"USHTI BABA",19:30,20:30
"The Bandstand",SATURDAY,"KIRSZENBAUM",18:15,19:00
"The Bandstand",SATURDAY,"THE BAREFOOT BANDIT",17:00,17:50
"The Bandstand",SATURDAY,"GUSTO GUSTO",16:00,16:40
"The Bandstand",SATURDAY,"TOM MOORE & ARCHIE MOSS",15:00,15:40
"The Bandstand",SATURDAY,"JENNIFER CROOK",14:00,14:40
"The Bandstand",SATURDAY,"FLORENCE KNIGHT",13:15,13:45
"The Bandstand",SATURDAY,"DUSTY STRAY",12:30,13:00
"The Bandstand",SATURDAY,"DAVID CELIA",11:45,12:15
"The Bandstand",SUNDAY,"SUNTOU SUSSO",23:15,00:15
"The Bandstand",SUNDAY,"BUFFO'S WAKE",21:45,22:45
"The Bandstand",SUNDAY,"THE SHINGALINGS",20:30,21:15
"The Bandstand",SUNDAY,"TOLSTOYS",19:20,20:00
"The Bandstand",SUNDAY,"THE MARCHING SKALETONS",18:15,19:00
"The Bandstand",SUNDAY,"KING DINOSAUR",17:00,17:40
"The Bandstand",SUNDAY,"LEBURNICUS",16:00,16:40
"The Bandstand",SUNDAY,"HAWKEYE & HOE BAND",15:00,15:40
"The Bandstand",SUNDAY,"THE AYOUB SISTERS",14:00,14:40
"The Bandstand",SUNDAY,"SUPERLUNG",13:15,13:45
"The Bandstand",SUNDAY,"MORNING STAR",12:30,13:00
"The Bandstand",SUNDAY,"GOOD HABITS",11:45,12:15
"The Bug",THURSDAY,"PIZZA HOTLINE",20:45,21:30
"The Bug",THURSDAY,"GALLEGOS",20:00,20:45
"The Bug",THURSDAY,"NOTTING HILL ST PAULS CARNIVAL",17:30,19:30
"The Bug",THURSDAY,"NOTTING HILL ST PAULS CARNIVAL",14:00,15:30
"The Bug",FRIDAY,"BADGER",21:00,22:00
"The Bug",FRIDAY,"MAHA QUEST",20:00,21:00
"The Bug",FRIDAY,"KRAFTY KUTS",19:00,20:00
"The Bug",FRIDAY,"TOM TUCKER B2B DAVE TROTTER",18:00,19:00
"The Bug",FRIDAY,"EXTRA MEDIUM",17:00,18:00
"The Bug",SATURDAY,"SHOSH B2B ZERO SOS TAKEOVER",20:15,21:00
"The Bug",SATURDAY,"DJ BORING SOS TAKEOVER",19:15,20:15
"The Bug",SATURDAY,"SIM0NE SOS TAKEOVER",18:30,19:15
"The Bug",SATURDAY,"LOOPDEELOOP SOS TAKEOVER",18:15,18:30
"The Bug",SATURDAY,"DAN SHAKE SOS TAKEOVER",17:30,18:15
"The Bug",SATURDAY,"ROGUE WAVE",17:00,17:30
"The Bug",SATURDAY,"JUNIOR JUNGLE",15:30,16:30
"The Bug",SUNDAY,"WOODY COOK",19:00,20:00
"The Bug",SUNDAY,"ORBITAL'S PHIL B2B CONRADICAL",18:00,19:00
"The Bug",SUNDAY,"ANDY CATO B2B SPOOKY CASH CASH",17:00,18:00
"Carhenge",WEDNESDAY,"JO BUCKET",13:00,14:00
"Carhenge",WEDNESDAY,"JO BUCKET",17:00,18:00
"Carhenge",WEDNESDAY,"FULU MIZIKI",22:30,23:40
"Carhenge",THURSDAY,"JO BUCKET",11:00,12:00
"Carhenge",THURSDAY,"NOTTING HILL CARNIVAL",12:00,13:00
"Carhenge",THURSDAY,"FULU MIZIKI",13:00,14:00
"Carhenge",THURSDAY,"JO BUCKET",17:00,18:00
"Carhenge",THURSDAY,"FULU MIZIKI",22:00,22:30
"Carhenge",FRIDAY,"JO BUCKET",11:00,12:00
"Carhenge",FRIDAY,"FULU MIZIKI",13:00,14:00
"Carhenge",FRIDAY,"JO BUCKET",16:00,17:00
"Carhenge",FRIDAY,"FULU MIZIKI",22:00,23:00
"Carhenge",SATURDAY,"JO BUCKET",11:00,12:00
"Carhenge",SATURDAY,"FULU MIZIKI",13:00,14:00
"Carhenge",SATURDAY,"JO BUCKET",16:00,17:00
"Carhenge",SATURDAY,"FULU MIZIKI & NOTTING HILL CARNIVAL",21:00,22:00
"Carhenge",SUNDAY,"JO BUCKET",11:00,12:00
"Carhenge",SUNDAY,"JO BUCKET",15:00,16:00
"Carhenge",SUNDAY,"JO BUCKET",19:00,20:00
"Terminal 1",THURSDAY,"NOTTING HILL CARNIVAL PRESENTS: SOLUTION SOUND, NICK MANASSEH, DAVID HILL, MR FIX IT",20:00,03:00
"Terminal 1",FRIDAY,"ST PAUL'S CARNIVAL: WINDRUSH LIBRARY TALKS - THE ORIGINATORS",11:00,12:30
"Terminal 1",FRIDAY,"NOTTING HILL CARNIVAL PRESENTS: GLADDY WAX, MARK PROFESSOR, DAVID HILL, MR FIX IT",20:00,03:00
"Terminal 1",SATURDAY,"ST PAUL'S CARNIVAL: WINDRUSH LIBRARY TALKS - FUSION & ACTIVISM",11:00,12:30
"Terminal 1",SATURDAY,"NOTTING HILL CARNIVAL PRESENTS: GAZ'S ROCKIN' BLUES, CHRIS PECKINGS, LIKKLE MINTY, DAVID HILL, MR FIX IT",20:00,03:00
"Terminal 1",SUNDAY,"ST PAUL'S CARNIVAL: WINDRUSH LIBRARY TALKS - INFINITY & BEYOND",11:00,12:30
"Terminal 1",SUNDAY,"NOTTING HILL CARNIVAL PRESENTS: SEDUCTION CITY, SMOKEY JOE, DAVID HILL, MR FIX IT",20:00,02:30
"West Holts Bar",WEDNESDAY,"OVEREASY MUSIC QUIZ",17:00,00:00
"West Holts Bar",THURSDAY,"RUSS RYAN & MO FINGAZ",01:20,03:00
"West Holts Bar",THURSDAY,"DAS BRASS",00:20,01:20
"West Holts Bar",THURSDAY,"FREDDIE AND THE FREELOADERS",22:30,00:00
"West Holts Bar",THURSDAY,"JAYAHADADREAM",21:20,22:10
"West Holts Bar",THURSDAY,"ENJOYABLE LISTENS",20:15,21:00
"West Holts Bar",THURSDAY,"ANTONY SZMIEREK",19:10,19:55
"West Holts Bar",THURSDAY,"J SPHYNX",17:45,18:45
"West Holts Bar",THURSDAY,"WEST HOLTS MUSIC QUIZ",16:15,17:45
"West Holts Bar",FRIDAY,"ANDY ZOUTR",02:10,03:00
"West Holts Bar",FRIDAY,"THE FILTHY SIX",01:10,02:10
"West Holts Bar",FRIDAY,"THE BEN JONES EXPERIENCE FEAT VULA",23:45,00:45
"West Holts Bar",FRIDAY,"TARJU LE’SANO",21:30,22:15
"West Holts Bar",FRIDAY,"SHE'S GOT BRASS",19:45,20:15
"West Holts Bar",FRIDAY,"STONE JETS",18:15,18:45
"West Holts Bar",FRIDAY,"JACKSON BAIRD",16:45,17:15
"West Holts Bar",SATURDAY,"STEAMY BUMPLINGS B2B VSVN",02:00,03:00
"West Holts Bar",SATURDAY,"INTERVENTION",01:10,02:00
"West Holts Bar",SATURDAY,"LUBIANA",00:45,01:10
"West Holts Bar",SATURDAY,"SHE'S GOT BRASS",23:45,00:45
"West Holts Bar",SATURDAY,"ENJOYABLE LISTENS",21:30,22:15
"West Holts Bar",SATURDAY,"DAN OTTEWELL",20:00,20:30
"West Holts Bar",SATURDAY,"CHIMER",18:30,19:00
"West Holts Bar",SATURDAY,"ANOLAH",17:00,17:30
"West Holts Bar",SUNDAY,"FREDDIE AND THE FREELOADERS",01:00,02:30
"West Holts Bar",SUNDAY,"J SPHYNX",23:15,00:45
"West Holts Bar",SUNDAY,"NATALIE WILLIAMS SOUL FAMILY",21:00,22:00
"West Holts Bar",SUNDAY,"DEAN KING",19:30,20:00
"West Holts Bar",SUNDAY,"RUBY CROSS",18:00,18:30
"West Holts Bar",SUNDAY,"OLIVE VS MOMO",16:30,17:00
"West Holts Bar",SUNDAY,"FOOD DOULA SONIC NOURISHMENT",15:00,15:30
"Meeting Place Bar",THURSDAY,"OVEREASY DJS",20:00,03:00
"Meeting Place Bar",THURSDAY,"CHRIS READ",17:00,20:00
"Meeting Place Bar",THURSDAY,"HITIDE",13:00,17:00
"Meeting Place Bar",THURSDAY,"WELCOME PARTY",11:00,13:00
"Meeting Place Bar",FRIDAY,"RUSS RYAN & MO FINGAZ",23:00,03:00
"Meeting Place Bar",FRIDAY,"CLUB COWGIRL PRESENTS: SERENDA",22:00,23:00
"Meeting Place Bar",FRIDAY,"CLUB COWGIRL PRESENTS: A FOR ALPHA B2B ELL MURPHY",21:00,22:00
"Meeting Place Bar",FRIDAY,"CLUB COWGIRL PRESENTS: JIVE TALK",20:00,21:00
"Meeting Place Bar",FRIDAY,"CLUB COWGIRL PRESENTS: B LOVE",19:00,20:00
"Meeting Place Bar",FRIDAY,"CLUB COWGIRL PRESENTS: SAMSON",18:00,19:00
"Meeting Place Bar",FRIDAY,"CLUB COWGIRL PRESENTS: SCARLETT O'MALLEY",17:00,18:00
"Meeting Place Bar",FRIDAY,"CLUB COWGIRL PRESENTS: KT",16:00,17:00
"Meeting Place Bar",FRIDAY,"TOM ENO",14:00,16:00
"Meeting Place Bar",SATURDAY,"JONNY HENFREY",01:00,03:00
"Meeting Place Bar",SATURDAY,"D*LEX",23:00,01:00
"Meeting Place Bar",SATURDAY,"JON XVM",21:00,23:00
"Meeting Place Bar",SATURDAY,"BEDFACTORY RECORDS",19:00,21:00
"Meeting Place Bar",SATURDAY,"HITIDE",16:00,19:00
"Meeting Place Bar",SATURDAY,"TOM ENO",14:00,16:00
"Meeting Place Bar",SATURDAY,"OVEREASY BRUNCH CLUB",12:00,14:00
"Meeting Place Bar",SUNDAY,"WILD FANTASY",23:00,02:30
"Meeting Place Bar",SUNDAY,"ROOM TWO",20:00,22:00
"Meeting Place Bar",SUNDAY,"PHILL WELCH & MASLOW UNKNOWN",17:00,20:00
"Meeting Place Bar",SUNDAY,"EDWIN WILLS",15:00,17:00
"Meeting Place Bar",SUNDAY,"FLYING MOJITO BROTHERS",14:00,16:00
"Meeting Place Bar",SUNDAY,"TOM ENO",12:00,14:00
"The Taphouse",THURSDAY,"RUSSELL BETTS",01:00,03:00
"The Taphouse",THURSDAY,"ANDY HATMAN",23:30,01:00
"The Taphouse",THURSDAY,"JACK OSMAN B2B DANNY VITO",21:00,23:30
"The Taphouse",THURSDAY,"MAE CHALLIS LIVE!",19:00,21:00
"The Taphouse",FRIDAY,"ANDY HATMAN",01:00,03:00
"The Taphouse",FRIDAY,"JIMMY LOPEZ",23:00,01:00
"The Taphouse",FRIDAY,"MARK MILLER",21:00,23:00
"The Taphouse",FRIDAY,"MAE CHALLIS LIVE!",19:00,21:00
"The Taphouse",SATURDAY,"JACK OSMAN B2B DANNY VITO",23:00,03:00
"The Taphouse",SATURDAY,"MARC MILLER",21:00,23:00
"The Taphouse",SATURDAY,"MAE CHALLIS LIVE!",19:00,21:00
"The Taphouse",SUNDAY,"RUSSELL BETTS",01:00,02:30
"The Taphouse",SUNDAY,"ANDY HATMAN",23:00,01:00
"The Taphouse",SUNDAY,"JIMMY LOPEZ",21:00,23:00
"The Taphouse",SUNDAY,"MAE CHALLIS LIVE!",19:00,21:00
"Bread And Roses",THURSDAY,"OLD TIME SAILORS",01:00,02:00
"Bread And Roses",THURSDAY,"DRAGIATORS",23:45,00:45
"Bread And Roses",THURSDAY,"LAND OF THE GIANTS",22:30,23:30
"Bread And Roses",THURSDAY,"CAXXIANNE",21:30,22:10
"Bread And Roses",THURSDAY,"LUKE GOMM & THE WORKS",20:10,21:10
"Bread And Roses",THURSDAY,"BRYTE",19:00,19:40
"Bread And Roses",THURSDAY,"PARADISE WITH LOVE - GLASTO RIVIERA",18:00,18:40
"Bread And Roses",THURSDAY,"ROGUE WAVE",17:30,18:00
"Bread And Roses",THURSDAY,"THE ROYSTON CLUB",16:20,17:20
"Bread And Roses",THURSDAY,"JOSHUA BETHANIA & FRIENDS (COMEDY)",15:50,16:10
"Bread And Roses",THURSDAY,"DAISY VEACOCK",15:10,15:50
"Bread And Roses",THURSDAY,"JOSHUA BETHANIA & FRIENDS (COMEDY)",14:40,15:00
"Bread And Roses",THURSDAY,"THRILL COLLINS",14:00,14:40
"Bread And Roses",THURSDAY,"ÁINE DEANE",13:00,13:40
"Bread And Roses",THURSDAY,"STONE JETS",12:00,12:40
"Bread And Roses",FRIDAY,"EVELYN CARNATE'S HOUSE OF SHOWGIRLS AND MONSTERS",01:00,02:00
"Bread And Roses",FRIDAY,"LUKE GOMM & THE WORKS",23:45,00:40
"Bread And Roses",FRIDAY,"JAYAHADADREAM",19:00,19:40
"Bread And Roses",FRIDAY,"CAXXIANNE",17:50,18:30
"Bread And Roses",FRIDAY,"CALEB KUNLE",16:50,17:30
"Bread And Roses",FRIDAY,"SAM SCHERDEL",16:00,16:30
"Bread And Roses",FRIDAY,"HETTA FALZON",15:00,15:40
"Bread And Roses",FRIDAY,"JOSHUA BETHANIA & FRIENDS (COMEDY)",14:40,15:00
"Bread And Roses",FRIDAY,"NEW YORK BRASS BAND",14:00,14:40
"Bread And Roses",FRIDAY,"JOSHUA BETHANIA & FRIENDS (COMEDY)",13:40,14:00
"Bread And Roses",FRIDAY,"KID 12",13:00,13:40
"Bread And Roses",FRIDAY,"JOSHUA BETHANIA & FRIENDS (COMEDY)",12:40,13:00
"Bread And Roses",FRIDAY,"THRILL COLLINS",12:00,12:40
"Bread And Roses",SATURDAY,"OLD TIME SAILORS",01:00,02:00
"Bread And Roses",SATURDAY,"SOHO SCHOOL OF BURLESQUE SHOW",23:45,00:40
"Bread And Roses",SATURDAY,"OLIVIA NELSON",18:00,18:40
"Bread And Roses",SATURDAY,"BURLESQUE CLASS - COME BUMP & GRIND WITH SOHO SCHOOL OF BURLESQUE! ",17:00,17:40
"Bread And Roses",SATURDAY,"THE ROYSTON CLUB",15:45,16:45
"Bread And Roses",SATURDAY,"STANLEY PRATT",15:00,15:30
"Bread And Roses",SATURDAY,"2 INDIE BOYS FROM READING",14:00,14:50
"Bread And Roses",SATURDAY,"GUSTO GUSTO",13:00,13:40
"Bread And Roses",SATURDAY,"CARA HAMMOND",12:00,12:40
"Bread And Roses",SUNDAY,"DAISY VEACOCK",23:30,00:30
"Bread And Roses",SUNDAY,"PROBLEM PATTERNS",17:30,18:30
"Bread And Roses",SUNDAY,"LUKE GOMM & FRIENDS HANG OUT",14:30,15:30
"Bread And Roses",SUNDAY,"JOSHUA BETHANIA & FRIENDS (COMEDY)",14:00,14:20
"Bread And Roses",SUNDAY,"ASHA GOLD",13:00,14:00
"Bread And Roses",SUNDAY,"JACK VALERO",12:00,12:40
"Village Inn",THURSDAY,"KEVIN & PERRY IBIZA RAVE",00:00,02:00
"Village Inn",THURSDAY,"PROFESSOR SPROUT",22:30,00:00
"Village Inn",THURSDAY,"THE MIGHTY MOJO",21:00,22:30
"Village Inn",THURSDAY,"MAIA BETH",19:30,21:00
"Village Inn",THURSDAY,"SEB BAILEY",18:00,19:30
"Village Inn",THURSDAY,"MISTA TRICK (DJ SET & LIVE SAX)",16:00,18:00
"Village Inn",THURSDAY,"ITTMAN",14:00,16:00
"Village Inn",FRIDAY,"MY MATE KATE AND GENTLEMAN GEORGE PRESENT "BANGERS AND MASH"",01:00,02:00
"Village Inn",FRIDAY,"GENTLEMAN GEORGE",23:45,01:00
"Village Inn",FRIDAY,"CHRIS ARNOLD'S WEDDING DISCO",18:00,20:00
"Village Inn",FRIDAY,"LOVE COME DOWN",16:00,18:00
"Village Inn",FRIDAY,"FBR",14:00,16:00
"Village Inn",SATURDAY,"STACKY",23:45,02:00
"Village Inn",SATURDAY,"DISCO FREAKS",16:00,19:00
"Village Inn",SATURDAY,"JFB",14:00,16:00
"Village Inn",SUNDAY,"DISCO FREAKS",23:30,02:00
"Village Inn",SUNDAY,"STACKY",17:15,19:15
"Village Inn",SUNDAY,"CAMKAHLA",14:00,16:00
"Cornish Arms",THURSDAY,"LEAF (31 RECORDINGS)",02:00,03:00
"Cornish Arms",THURSDAY,"&? (BLENDID TAKEOVER)",00:00,02:00
"Cornish Arms",THURSDAY,"BEATBOX COLLECTIVE (BLENDID TAKEOVER)",23:30,00:00
"Cornish Arms",THURSDAY,"BASS6'S SHOUT ALONG CHOIR (COME JOIN IN!) TV  & MOVIE THEMES (BLENDID TAKEOVER)",23:00,23:30
"Cornish Arms",THURSDAY,"MADAME ELECTRIFIE (BLENDID TAKEOVER)",21:00,23:00
"Cornish Arms",THURSDAY,"COUNT SKYLARKIN: DJ DEREK'S ISLAND DISCS, SOUNDS OF THE LATE GREAT DJ DEREK (BLENDID TAKEOVER)",19:30,21:00
"Cornish Arms",THURSDAY,"PETEBOX (BLENDID TAKEOVER",19:00,19:30
"Cornish Arms",THURSDAY,"KLEPTONES",17:00,19:00
"Cornish Arms",THURSDAY,"TWIN SUN (BLENDID TAKEOVER)",15:00,17:00
"Cornish Arms",THURSDAY,"CURT & ANDY",13:00,15:00
"Cornish Arms",THURSDAY,"OLIVER SUDDEN",12:10,13:00
"Cornish Arms",THURSDAY,"LEWIS",12:00,12:10
"Cornish Arms",THURSDAY,"LAZY TECHNICIAN",11:00,12:00
"Cornish Arms",THURSDAY,"NIPSY",10:00,11:00
"Cornish Arms",FRIDAY,"CASPAR GOMEZ PRESENTS FREEDOM ",02:00,03:00
"Cornish Arms",FRIDAY,"HUMAN TRAFFIC SET BY LOOPDEELOOP - WEAR YOUR HI-VIS! (BLENDID TAKEOVER)",01:00,02:00
"Cornish Arms",FRIDAY,"WOODY COOK X TRUTH TRIBE (BLENDID TAKEOVER)",00:00,01:00
"Cornish Arms",FRIDAY,"BEATBOX COLLECTIVE TAKEOVER (BLENDID TAKEOVER)",23:00,00:00
"Cornish Arms",FRIDAY,"OLIVER SUDDEN (BLENDID TAKEOVER)",22:00,23:00
"Cornish Arms",FRIDAY,"CARLY WILFORD (BLENDID TAKEOVER)",21:00,22:00
"Cornish Arms",FRIDAY,"NATTY LOU (BLENDID TAKEOVER)",20:00,21:00
"Cornish Arms",FRIDAY,"DJ SHORTY & MISTER LEES (BLENDID TAKEOVER)",18:00,20:00
"Cornish Arms",FRIDAY,"ROMPA'S REGGAE SHACK: UNCLE DUGS/DADDY NATURE/DJ DANSEY (BLENDID TAKEOVER)",16:00,18:00
"Cornish Arms",FRIDAY,"CURT & ANDY",14:00,16:00
"Cornish Arms",FRIDAY,"AMY ALSOP",12:00,14:00
"Cornish Arms",FRIDAY,"NIPSY",10:00,12:00
"Cornish Arms",SATURDAY,"ALTERN 8 / MARK ARCHER (BLENDID TAKEOVER)",01:30,03:00
"Cornish Arms",SATURDAY,"JFB (BLENDID TAKEOVER)",23:30,01:30
"Cornish Arms",SATURDAY,"RIVER, BASS VENTURA & BEATFOX (BLENDID TAKEOVER)",23:00,23:30
"Cornish Arms",SATURDAY,"ELROBO (BLENDID TAKEOVER)",22:00,23:00
"Cornish Arms",SATURDAY,"BOOGALOO DEE (BLENDID TAKEOVER)",21:00,22:00
"Cornish Arms",SATURDAY,"AIRSINE",19:00,21:00
"Cornish Arms",SATURDAY,"KING KILLERSHIP HONKEY TONK PIANO & A LITTLE ROCKNROLL SINGALONG",18:00,19:00
"Cornish Arms",SATURDAY,"PUTTYRUBBER + O.P.GROOVER (BLENDID TAKEOVER)",17:00,18:00
"Cornish Arms",SATURDAY,"O.P.GROOVER + PUTTYRUBBER (BLENDID TAKEOVER)",16:00,17:00
"Cornish Arms",SATURDAY,"KLEPTONES",14:00,16:00
"Cornish Arms",SATURDAY,"CURT & ANDY",12:00,14:00
"Cornish Arms",SATURDAY,"NIPSY",10:00,12:00
"Cornish Arms",SUNDAY,"RAYMONDS LUXURY YACHT ROCK ALL-STARS",01:00,03:00
"Cornish Arms",SUNDAY,"TWIN SUN (BLENDID TAKEOVER)",23:00,01:00
"Cornish Arms",SUNDAY,"ED ELDRIDGE",21:00,23:00
"Cornish Arms",SUNDAY,"EMERGENCY STEVE",20:00,21:00
"Cornish Arms",SUNDAY,"KOOKI (POSITIVE SOUND SYSTEM)",19:00,20:00
"Cornish Arms",SUNDAY,"ANDREW HARRISON",18:00,19:00
"Cornish Arms",SUNDAY,"BASS VENTURA & BEATFOX (BLENDID TAKEOVER)",17:45,18:00
"Cornish Arms",SUNDAY,"DJ IONA",17:00,17:45
